fold,min_support,min_confidence,class_weights,n_rules,accuracy,sensitivity,precision,f_score,auc
1,0.0001,0.3,inverse,5256,0.13946015424164523,0.5043163249838643,0.5593007284425238,0.31308886438345923,0.785846583158111
1,0.0001,0.4,inverse,4987,0.17223650385604114,0.5232867497393325,0.5368073500169382,0.31348130104802363,0.8041233565852337
1,0.0001,0.5,inverse,4505,0.18958868894601544,0.5529730193386716,0.5286787696000113,0.336907361926686,0.854940851948166
1,0.0001,0.6,inverse,4009,0.22332904884318766,0.5710341487161401,0.5654142029631786,0.37881984498855903,0.8752567227964387
1,0.0001,0.7,inverse,3589,0.36118251928020567,0.6518063942259403,0.5742142973670763,0.4708690296475737,0.8960476706939584
1,0.0001,0.8,inverse,3067,0.46047557840616965,0.6540533212715327,0.5961066271806292,0.5152188078919071,0.9037479634493757
1,0.0001,0.9,inverse,2603,0.7246143958868895,0.6825411305145863,0.6945844060894258,0.6253091034538744,0.8996949890754987
1,0.0005,0.1,inverse,2273,0.09800771208226221,0.4074709938153664,0.5287939850080949,0.2660691029990223,0.7726973437030088
1,0.0005,0.2,inverse,2273,0.09800771208226221,0.4074709938153664,0.5287939850080949,0.2660691029990223,0.7726973437030088
1,0.0005,0.3,inverse,2219,0.14010282776349614,0.5062325337750729,0.5589367053396741,0.3131005469568958,0.7739704411966684
1,0.0005,0.4,inverse,2028,0.17191516709511567,0.5189645603372559,0.5430958995835461,0.3118184594279103,0.7966324760772349
1,0.0005,0.5,inverse,1730,0.1879820051413882,0.5445680738548304,0.5267531409242934,0.33354937280905583,0.8464416367169388
1,0.0005,0.6,inverse,1454,0.22236503856041132,0.5603960261429703,0.5627731428720203,0.3758629752137388,0.8643154452913194
1,0.0005,0.7,inverse,1222,0.34897172236503854,0.6169794263981544,0.5621942295897232,0.4501533639383365,0.8828876930379123
1,0.0005,0.8,inverse,1033,0.461439588688946,0.6397870483738136,0.5858585309128895,0.5116269558666272,0.8877263220665648
1,0.0005,0.9,inverse,805,0.7169023136246787,0.6500183444418002,0.6915603205041121,0.6101621480889764,0.8819524415739344
1,0.001,0.1,inverse,1600,0.09768637532133675,0.4062690707384433,0.5273628246931212,0.2644557681928169,0.7694946654789121
1,0.001,0.2,inverse,1600,0.09768637532133675,0.4062690707384433,0.5273628246931212,0.2644557681928169,0.7694946654789121
1,0.001,0.3,inverse,1551,0.1282133676092545,0.4829051827341541,0.5583888380691462,0.29132668415351337,0.7708606382332354
1,0.001,0.4,inverse,1387,0.17223650385604114,0.51902833584746,0.5431704816204905,0.31150152455215063,0.7911895449924684
1,0.001,0.5,inverse,1162,0.18926735218508997,0.5487410406123836,0.527216004111221,0.3339892236089403,0.8411713755854904
1,0.001,0.6,inverse,939,0.22397172236503857,0.5599930198204814,0.5624107835675602,0.3779858000453632,0.8583819559172181
1,0.001,0.7,inverse,772,0.34704370179948585,0.613004268139637,0.5614282857001553,0.45042316880934874,0.8743884185760534
1,0.001,0.8,inverse,660,0.45212082262210795,0.6311144508770712,0.5805368862472395,0.5072274476612579,0.8819125374958756
1,0.001,0.9,inverse,500,0.7258997429305912,0.6390682155791805,0.7077345373150592,0.6122358123406557,0.8747660234004028
1,0.005,0.1,inverse,586,0.09672236503856041,0.4033188959132685,0.5243623152708616,0.26088173669285564,0.7624367392753082
1,0.005,0.2,inverse,586,0.09672236503856041,0.4033188959132685,0.5243623152708616,0.26088173669285564,0.7624367392753082
1,0.005,0.3,inverse,553,0.1237146529562982,0.4722266908126048,0.5581912827075612,0.2842902242652486,0.7677677794158058
1,0.005,0.4,inverse,465,0.15167095115681234,0.4756790211519467,0.5405379775310619,0.2724869395163709,0.7853032000250573
1,0.005,0.5,inverse,364,0.17030848329048842,0.49572371857160386,0.5258070156843564,0.3020315079128376,0.8313120476204277
1,0.005,0.6,inverse,282,0.20147814910025708,0.5133505067401289,0.5610367769447211,0.3373605180631256,0.8375051487978711
1,0.005,0.7,inverse,230,0.30719794344473006,0.5373258823710418,0.5267153699271874,0.3928818921829063,0.843741919658869
1,0.005,0.8,inverse,198,0.4222365038560411,0.5502520752168427,0.5519988036269593,0.4578365390297476,0.8584679331121856
1,0.005,0.9,inverse,146,0.743573264781491,0.5655356823404243,0.7325437463628672,0.5701220680412472,0.8204853963255461
1,0.01,0.1,inverse,352,0.09511568123393316,0.3973092805286531,0.49297266956841423,0.2560801754009535,0.7554350331674304
1,0.01,0.2,inverse,352,0.09511568123393316,0.3973092805286531,0.49297266956841423,0.2560801754009535,0.7554350331674304
1,0.01,0.3,inverse,326,0.12146529562982006,0.4583702950154195,0.5472889976127558,0.2801211238256993,0.7595466239355979
1,0.01,0.4,inverse,272,0.15359897172236503,0.47172510811987145,0.5321876158329883,0.2720672673774843,0.7764793560676819
1,0.01,0.5,inverse,205,0.17287917737789202,0.4854775517451774,0.52398055403565,0.2989923294396287,0.8200455096143465
1,0.01,0.6,inverse,160,0.18476863753213368,0.48012852094214764,0.5459991436470074,0.3138815902031231,0.8270234163433761
1,0.01,0.7,inverse,126,0.27024421593830333,0.48920383403144857,0.5051940029424782,0.3452945936370574,0.8280439110297679
1,0.01,0.8,inverse,110,0.40070694087403597,0.5029274021935071,0.5411491026233162,0.42588374720759103,0.8379420100429431
1,0.01,0.9,inverse,82,0.7432519280205655,0.5201873365388645,0.7713619631605781,0.5172541926321095,0.769407215883907
2,0.0001,0.1,uniform,5125,0.8107326478149101,0.729068383527397,0.7660778584581511,0.7034817794136752,0.9471357878566998
2,0.0001,0.2,uniform,5125,0.8107326478149101,0.729068383527397,0.7660778584581511,0.7034817794136752,0.9471357878566998
2,0.0001,0.3,uniform,5071,0.8496143958868895,0.7338758166359253,0.7580745495825294,0.7217661922594145,0.9461778399217194
2,0.0001,0.4,uniform,4806,0.8239074550128535,0.7397787010043533,0.71739686412715,0.6952523150001769,0.9414089995154804
2,0.0001,0.5,uniform,4379,0.8223007712082262,0.7619228647812972,0.728208104559372,0.711075286932746,0.9439995487935812
2,0.0001,0.6,uniform,3874,0.8351542416452442,0.7666523176961214,0.733630584983727,0.7148213281020723,0.9452754175054376
2,0.0001,0.7,uniform,3438,0.8409383033419023,0.7767143950900689,0.7283477510557492,0.7348694992567182,0.9566136903805162
2,0.0001,0.8,uniform,3022,0.8483290488431876,0.7687459954773161,0.7706043148982467,0.7548664868477499,0.955952966213493
2,0.0001,0.9,uniform,2538,0.8351542416452442,0.7256268005728845,0.7745364141060425,0.732031568202766,0.9422246659857811
2,0.0005,0.1,uniform,2296,0.8059125964010283,0.7214960034931679,0.7612521640404133,0.6980595670189066,0.9424614467368748
2,0.0005,0.2,uniform,2296,0.8059125964010283,0.7214960034931679,0.7612521640404133,0.6980595670189066,0.9424614467368748
2,0.0005,0.3,uniform,2246,0.8422236503856041,0.7263119958264281,0.7557196190537626,0.7183780000425415,0.9421370689423183
2,0.0005,0.4,uniform,2062,0.8152313624678663,0.7298260890313683,0.7109038846850737,0.6875171390410413,0.9351344131257348
2,0.0005,0.5,uniform,1771,0.8123393316195373,0.7557642836103347,0.7242415906640757,0.7044640599240766,0.9370619591117924
2,0.0005,0.6,uniform,1461,0.8267994858611826,0.7546865089112678,0.7204392152267751,0.7019109555769689,0.9344774854756885
2,0.0005,0.7,uniform,1228,0.8110539845758354,0.726141567604627,0.701992330786342,0.6877137182383484,0.9438343245521024
2,0.0005,0.8,uniform,1057,0.8280848329048843,0.7304035599675949,0.7393015991952687,0.7121981989364636,0.9441646483927877
2,0.0005,0.9,uniform,837,0.8165167095115681,0.6940626034818753,0.7598055482249777,0.7029385876190803,0.9267367412810031
2,0.001,0.1,uniform,1622,0.7898457583547558,0.6919742234990576,0.7532106793471407,0.667319611881348,0.9384304120333268
2,0.001,0.2,uniform,1622,0.7898457583547558,0.6919742234990576,0.7532106793471407,0.667319611881348,0.9384304120333268
2,0.001,0.3,uniform,1575,0.8258354755784062,0.6967114063668616,0.7476921452366089,0.6879017606191297,0.9377618164522863
2,0.001,0.4,uniform,1425,0.7965938303341902,0.7018214216621425,0.7013291845114087,0.6555019621645393,0.928756643482862
2,0.001,0.5,uniform,1206,0.7962724935732648,0.7281223441506215,0.7194052315485144,0.6756129890141012,0.9311270747559854
2,0.001,0.6,uniform,982,0.8030205655526992,0.7236289090642458,0.7119800870961492,0.6661704890427511,0.926714555087846
2,0.001,0.7,uniform,815,0.7776349614395887,0.6827045009600348,0.6746487433215449,0.6372432874661266,0.9323088969401676
2,0.001,0.8,uniform,710,0.8030205655526992,0.6911505395224034,0.7284517303355764,0.6734718342738107,0.935742229281162
2,0.001,0.9,uniform,569,0.7940231362467867,0.6567571781012473,0.7448137723667606,0.660952359571576,0.9129689866486097
2,0.005,0.1,uniform,647,0.7631748071979434,0.654349096505496,0.7346892682473066,0.6344610428017221,0.9316366857637304
2,0.005,0.2,uniform,647,0.7631748071979434,0.654349096505496,0.7346892682473066,0.6344610428017221,0.9316366857637304
2,0.005,0.3,uniform,616,0.8078406169665809,0.6620790798594727,0.7349127937510006,0.6591946878340462,0.9320482558415174
2,0.005,0.4,uniform,529,0.765745501285347,0.666465810384631,0.6715952486446518,0.6119304360170199,0.920004902351401
2,0.005,0.5,uniform,431,0.7374678663239075,0.6825701092051892,0.6764429361879829,0.6195875031870134,0.9218028394372817
2,0.005,0.6,uniform,348,0.743573264781491,0.6625797229102586,0.6856103264163353,0.6081905711404247,0.9121598626195371
2,0.005,0.7,uniform,270,0.7136889460154242,0.628119223118716,0.661039749388564,0.5916521423844243,0.9057761059797154
2,0.005,0.8,uniform,239,0.7339331619537275,0.6033585254497408,0.707915167884438,0.5871985268161857,0.889374434283736
2,0.005,0.9,uniform,186,0.7448586118251928,0.5865874038078045,0.7286700855664655,0.5847508942256602,0.8554022540924029
2,0.01,0.1,uniform,363,0.7602827763496144,0.6446145082670809,0.7323099465045784,0.628142948095485,0.9267413891599506
2,0.01,0.2,uniform,363,0.7602827763496144,0.6446145082670809,0.7323099465045784,0.628142948095485,0.9267413891599506
2,0.01,0.3,uniform,341,0.794344473007712,0.6299468848728831,0.7111327648078622,0.6283062548190368,0.9271327388381998
2,0.01,0.4,uniform,280,0.7390745501285347,0.6401773364541347,0.6415087414742169,0.5843811159902007,0.9122294797080766
2,0.01,0.5,uniform,223,0.7181876606683805,0.6605174069147492,0.6637673796358765,0.603501366873129,0.9147550117059713
2,0.01,0.6,uniform,176,0.730719794344473,0.6323101434791243,0.6685254191501531,0.588133208830343,0.90174927632902
2,0.01,0.7,uniform,132,0.7053341902313625,0.5844868525711225,0.633367828784349,0.5614999024741343,0.8855765360467993
2,0.01,0.8,uniform,112,0.7419665809768637,0.5559929649234467,0.7080913715226961,0.5459912882662108,0.8462353701107773
2,0.01,0.9,uniform,87,0.6989074550128535,0.532539465431122,0.721474831396947,0.5104507616334841,0.7540929499701714
2,0.0001,0.1,prior,5125,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8815138577350239
2,0.0001,0.2,prior,5125,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8815138577350239
2,0.0001,0.3,prior,5071,0.6995501285347043,0.283395283907367,0.654952800297375,0.3034005541908081,0.8942660883971087
2,0.0001,0.4,prior,4806,0.7493573264781491,0.34802097808895827,0.6886120951501606,0.3865690786012056,0.9054436491685087
2,0.0001,0.5,prior,4379,0.7843830334190232,0.39024042707750767,0.7631238270037324,0.4402664066298891,0.9220673545349188
2,0.0001,0.6,prior,3874,0.8120179948586118,0.45910277698738305,0.8977282518877677,0.5302534503062232,0.9290974276066443
2,0.0001,0.7,prior,3438,0.8570051413881749,0.6230500047494644,0.8819735987583157,0.682705217941496,0.9460379574440938
2,0.0001,0.8,prior,3022,0.8611825192802056,0.6754987335194762,0.8588573362673234,0.7247419132668513,0.9469872121479195
2,0.0001,0.9,prior,2538,0.8483290488431876,0.6766114583617294,0.8526358534968401,0.7282847115148473,0.9414653141071357
2,0.0005,0.1,prior,2296,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8781689940044941
2,0.0005,0.2,prior,2296,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8781689940044941
2,0.0005,0.3,prior,2246,0.699228791773779,0.28309695455175843,0.6546545929744909,0.302858792951137,0.890459861172216
2,0.0005,0.4,prior,2062,0.7323264781491002,0.3169640193151449,0.6830618820341136,0.35310339451633294,0.9003962762145815
2,0.0005,0.5,prior,1771,0.7830976863753213,0.3888616020514887,0.7414950395217587,0.4384174628523946,0.9155307097411215
2,0.0005,0.6,prior,1461,0.8071979434447301,0.4521654245424959,0.8543474563393956,0.5197050427796146,0.9217724720919616
2,0.0005,0.7,prior,1228,0.8531491002570694,0.6162432428896939,0.8295066978884054,0.6731466591997803,0.9359085368755502
2,0.0005,0.8,prior,1057,0.8467223650385605,0.6569640472712824,0.7900121235587791,0.6886962014474604,0.9399131567853853
2,0.0005,0.9,prior,837,0.833547557840617,0.6493980931153944,0.8205424143152475,0.6955251721209426,0.9310234756608318
2,0.001,0.1,prior,1622,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8734593075499506
2,0.001,0.2,prior,1622,0.6918380462724936,0.27206541871773715,0.5739671168845155,0.28708033066529093,0.8734593075499506
2,0.001,0.3,prior,1575,0.6989074550128535,0.2823785637471607,0.6337918898758423,0.3014335467672571,0.8863137286593081
2,0.001,0.4,prior,1425,0.7310411311053985,0.3161907633416996,0.6826433851433851,0.3521120341043858,0.8958478542071322
2,0.001,0.5,prior,1206,0.7670308483290489,0.3593052003970748,0.7388227622241397,0.40835097841751744,0.9109425633660428
2,0.001,0.6,prior,982,0.7911311053984575,0.4186861060052163,0.8647366526216664,0.4854847314704211,0.912279531749156
2,0.001,0.7,prior,815,0.8361182519280206,0.5900832379919382,0.8410654260701108,0.6469970683568279,0.9226426195547046
2,0.001,0.8,prior,710,0.8325835475578406,0.6233434924887422,0.7914004926163518,0.656919062323368,0.9286900773172286
2,0.001,0.9,prior,569,0.8200514138817481,0.6132237667260872,0.8191615931570617,0.6582258140654097,0.9188184046766394
2,0.005,0.1,prior,647,0.6911953727506427,0.27089903380657304,0.5734742385194331,0.28595467496010224,0.8708803687348654
2,0.005,0.2,prior,647,0.6911953727506427,0.27089903380657304,0.5734742385194331,0.28595467496010224,0.8708803687348654
2,0.005,0.3,prior,616,0.6934447300771208,0.2734074007448223,0.6311693201376936,0.2899913567275525,0.8844553646092086
2,0.005,0.4,prior,529,0.7194730077120822,0.30089672728840433,0.6772034256482655,0.33217860352281314,0.8907043161690833
2,0.005,0.5,prior,431,0.7596401028277635,0.3498131559494087,0.6952292090264509,0.39925939865078464,0.9025702216994941
2,0.005,0.6,prior,348,0.7618894601542416,0.3786753379470984,0.7841327313059248,0.4361780450152033,0.892040251089387
2,0.005,0.7,prior,270,0.8055912596401028,0.547063584675054,0.7620123414359907,0.5897033843955806,0.8917813780469337
2,0.005,0.8,prior,239,0.8020565552699229,0.5603923170751886,0.775311361308693,0.5971573550228694,0.884244682892568
2,0.005,0.9,prior,186,0.7991645244215938,0.5707183539332128,0.8264298625711669,0.6116770712230164,0.8652219983132061
2,0.01,0.1,prior,363,0.6886246786632391,0.26670521151907534,0.5692336284617984,0.27797118254363984,0.8655675382743238
2,0.01,0.2,prior,363,0.6886246786632391,0.26670521151907534,0.5692336284617984,0.27797118254363984,0.8655675382743238
2,0.01,0.3,prior,341,0.6915167095115681,0.26939017571955265,0.567007481883169,0.28236846185979375,0.8816058195273793
2,0.01,0.4,prior,280,0.7136889460154242,0.2939516392647271,0.6380962644898607,0.3176529559083349,0.8820655467261265
2,0.01,0.5,prior,223,0.7377892030848329,0.3284207078361109,0.6850465820672644,0.37377250184796124,0.8943768652815178
2,0.01,0.6,prior,176,0.74646529562982,0.34991294951167445,0.7909886634244458,0.3980784692623971,0.879898830178856
2,0.01,0.7,prior,132,0.797879177377892,0.5274155598696788,0.9029679755039905,0.5670467248086849,0.8765510266458867
2,0.01,0.8,prior,112,0.7798843187660668,0.5190334818493729,0.883289876890222,0.5429208280339017,0.8515135831982577
2,0.01,0.9,prior,87,0.7589974293059126,0.5153571813769167,0.8417799834271702,0.5134872803561095,0.7572734312548737
2,0.0001,0.1,inverse,5125,0.11568123393316196,0.4395635361315912,0.45331137918524567,0.3057304270602394,0.775032033605981
2,0.0001,0.2,inverse,5125,0.11568123393316196,0.4395635361315912,0.45331137918524567,0.3057304270602394,0.775032033605981
2,0.0001,0.3,inverse,5071,0.1256426735218509,0.46634062296101797,0.5617543567436672,0.2988405639068338,0.798994535728794
2,0.0001,0.4,inverse,4806,0.17737789203084833,0.5212532990048914,0.5809068864947535,0.3427481023887992,0.8100404790247074
2,0.0001,0.5,inverse,4379,0.20404884318766067,0.5613018652466281,0.5552464131328214,0.358804093790554,0.8609431041667822
2,0.0001,0.6,inverse,3874,0.26317480719794345,0.6025896026327539,0.5683087646121003,0.4096475985556633,0.8810287770792693
2,0.0001,0.7,inverse,3438,0.394280205655527,0.6944724299303986,0.5800787839445227,0.5012963153140478,0.9129066722138222
2,0.0001,0.8,inverse,3022,0.4559768637532134,0.6949878286025848,0.618424478984169,0.5430359393688304,0.9227842197230571
2,0.0001,0.9,inverse,2538,0.695694087403599,0.7181380021185424,0.656641047398905,0.6199637987104158,0.9141260871115481
2,0.0005,0.1,inverse,2296,0.09961439588688946,0.4068566596747148,0.4517450376194391,0.2734977318604451,0.7706273485049806
2,0.0005,0.2,inverse,2296,0.09961439588688946,0.4068566596747148,0.4517450376194391,0.2734977318604451,0.7706273485049806
2,0.0005,0.3,inverse,2246,0.1256426735218509,0.46520247539429893,0.5647666352164775,0.2978672720830907,0.7905416361579904
2,0.0005,0.4,inverse,2062,0.17802056555269924,0.520008148613176,0.5793577746919529,0.3410743114822101,0.8042559151704547
2,0.0005,0.5,inverse,1771,0.2037275064267352,0.5592138453544078,0.553948044439378,0.35600026584324723,0.8545228483385965
2,0.0005,0.6,inverse,1461,0.25578406169665807,0.5943288743097804,0.5590471565256894,0.40080210365561264,0.872221409364274
2,0.0005,0.7,inverse,1228,0.3698586118251928,0.6444217490675124,0.5692240789192418,0.4705714550218521,0.8986958966896068
2,0.0005,0.8,inverse,1057,0.45019280205655526,0.6729684762232788,0.6141277865766853,0.5421125029473566,0.9114017065910653
2,0.0005,0.9,inverse,837,0.6754498714652957,0.6742250374342678,0.6453433342662646,0.5951262120075606,0.8976712934710772
2,0.001,0.1,inverse,1622,0.099293059125964,0.4059886041191592,0.44959980877333083,0.27108953662439683,0.7676862546424651
2,0.001,0.2,inverse,1622,0.099293059125964,0.4059886041191592,0.44959980877333083,0.27108953662439683,0.7676862546424651
2,0.001,0.3,inverse,1575,0.11278920308483291,0.4401241054883428,0.5658362322851469,0.2732344950277987,0.7885025853793868
2,0.001,0.4,inverse,1425,0.16420308483290488,0.4913378246842314,0.5787948124187454,0.3134093457315442,0.7989257204618307
2,0.001,0.5,inverse,1206,0.18926735218508997,0.5300974112108667,0.5513866914733436,0.32783227982558943,0.8485341273092544
2,0.001,0.6,inverse,982,0.2397172236503856,0.5626320295099577,0.5631057017828296,0.37236851597206805,0.8628883724427245
2,0.001,0.7,inverse,815,0.3582904884318766,0.6143900568936318,0.573253617436115,0.4465452966411676,0.887234188800315
2,0.001,0.8,inverse,710,0.4276992287917738,0.634694767550529,0.6072160829763988,0.511228403761341,0.9006551825221519
2,0.001,0.9,inverse,569,0.6642030848329049,0.6405094223676542,0.6459965196999671,0.5687110187141494,0.8793379482414344
2,0.005,0.1,inverse,647,0.09768637532133675,0.40259529603835115,0.44929640211832456,0.2667548813325148,0.7615425526611502
2,0.005,0.2,inverse,647,0.09768637532133675,0.40259529603835115,0.44929640211832456,0.2667548813325148,0.7615425526611502
2,0.005,0.3,inverse,616,0.10668380462724936,0.4236752167334197,0.556955262347762,0.2595703819652781,0.7869067549519864
2,0.005,0.4,inverse,529,0.15938303341902313,0.4808347758037194,0.5810039629156415,0.3046758585143118,0.7963930574657944
2,0.005,0.5,inverse,431,0.18059125964010284,0.5079051662479541,0.5527147305429405,0.3106896011721845,0.8432696300151552
2,0.005,0.6,inverse,348,0.2320051413881748,0.542888090433119,0.5557731391382744,0.35419640762292004,0.8476273144170428
2,0.005,0.7,inverse,270,0.3026992287917738,0.5619372131319634,0.5371860696657311,0.39871110347607125,0.8622331343664008
2,0.005,0.8,inverse,239,0.39588688946015427,0.5530122885252754,0.5730489561060951,0.45660729848765436,0.8611089903334992
2,0.005,0.9,inverse,186,0.6709511568123393,0.5837487223909343,0.6305252764708558,0.5364313277059858,0.8340886284994438
2,0.01,0.1,inverse,363,0.09640102827763496,0.3977876037306588,0.44354092655522553,0.2608170828267129,0.7513025868217317
2,0.01,0.2,inverse,363,0.09640102827763496,0.3977876037306588,0.44354092655522553,0.2608170828267129,0.7513025868217317
2,0.01,0.3,inverse,341,0.10443444730077121,0.4128717242488926,0.5469709369998546,0.25369115912046336,0.7834639618307717
2,0.01,0.4,inverse,280,0.1597043701799486,0.4744538869548238,0.5707087244507472,0.2999903076295162,0.7899118313426168
2,0.01,0.5,inverse,223,0.18123393316195371,0.49847224669643386,0.5485034484922078,0.3079659028852835,0.8326099679724813
2,0.01,0.6,inverse,176,0.22879177377892032,0.5266539751116087,0.549293017582194,0.34503577502867055,0.8292076221769733
2,0.01,0.7,inverse,132,0.28631105398457585,0.5180852292963878,0.5140901446879966,0.3688577015996136,0.838754566705065
2,0.01,0.8,inverse,112,0.4276992287917738,0.5002568115204348,0.5762755459366906,0.4432354956179355,0.8325879636522086
2,0.01,0.9,inverse,87,0.6995501285347043,0.534943311584968,0.7267827060359365,0.5110739910619406,0.7794009670938995
